862.2794	0.0742
862.5204	0.0741
862.7615	0.074
863.0026	0.074
863.2436	0.074
863.4847	0.0738
863.7257	0.0737
863.9668	0.0736
864.2079	0.0735
864.4489	0.0734
864.69	0.0731
864.931	0.0729
865.1721	0.0726
865.4131	0.0725
865.6542	0.0724
865.8953	0.0722
866.1364	0.072
866.3774	0.0719
866.6185	0.0719
866.8596	0.0719
867.1006	0.0718
867.3417	0.0715
867.5827	0.0712
867.8238	0.071
868.0648	0.071
868.3059	0.071
868.547	0.0708
868.788	0.0706
869.0291	0.0703
869.2701	0.0702
869.5112	0.0701
869.7523	0.07
869.9933	0.0698
870.2344	0.0696
870.4755	0.0694
870.7166	0.0693
870.9576	0.0692
871.1987	0.069
871.4397	0.0688
871.6808	0.0686
871.9219	0.0686
872.1629	0.0685
872.404	0.0684
872.645	0.0681
872.8861	0.0678
873.1271	0.0677
873.3682	0.0677
873.6093	0.0676
873.8503	0.0675
874.0914	0.0672
874.3325	0.067
874.5735	0.0669
874.8146	0.0669
875.0557	0.0669
875.2967	0.0667
875.5378	0.0665
875.7788	0.0664
876.0199	0.0663
876.261	0.0661
876.502	0.0658
876.7431	0.0656
876.9841	0.0655
877.2252	0.0655
877.4662	0.0654
877.7073	0.0652
877.9484	0.0649
878.1895	0.0646
878.4305	0.0645
878.6716	0.0645
878.9127	0.0645
879.1537	0.0643
879.3948	0.064
879.6359	0.0638
879.8769	0.0637
880.118	0.0635
880.359	0.0632
880.6001	0.0629
880.8411	0.0626
881.0822	0.0626
881.3232	0.0627
881.5643	0.0627
881.8054	0.0625
882.0464	0.0623
882.2875	0.0621
882.5286	0.062
882.7697	0.0619
883.0107	0.0617
883.2518	0.0615
883.4928	0.0613
883.7339	0.0611
883.975	0.061
884.216	0.0608
884.4571	0.0605
884.6981	0.0603
884.9392	0.0602
885.1802	0.0602
885.4213	0.0602
885.6624	0.06
885.9034	0.0598
886.1445	0.0596
886.3856	0.0595
886.6266	0.0594
886.8677	0.0591
887.1088	0.0588
887.3499	0.0586
887.5909	0.0585
887.832	0.0585
888.073	0.0584
888.3141	0.0581
888.5551	0.0579
888.7962	0.0577
889.0372	0.0575
889.2783	0.0574
889.5194	0.0573
889.7604	0.057
890.0015	0.0569
890.2426	0.057
890.4836	0.057
890.7247	0.0569
890.9658	0.0565
891.2068	0.0561
891.4479	0.0559
891.689	0.0558
891.93	0.0557
892.1711	0.0555
892.4121	0.0553
892.6532	0.0551
892.8942	0.055
893.1353	0.0548
893.3764	0.0547
893.6174	0.0545
893.8585	0.0544
894.0995	0.0543
894.3406	0.0542
894.5817	0.054
894.8228	0.0538
895.0638	0.0535
895.3049	0.0533
895.546	0.0532
895.787	0.053
896.0281	0.0528
896.2691	0.0526
896.5102	0.0525
896.7512	0.0524
896.9923	0.0524
897.2334	0.0522
897.4744	0.0519
897.7155	0.0515
897.9565	0.0512
898.1976	0.0511
898.4387	0.051
898.6797	0.0508
898.9208	0.0506
899.1619	0.0504
899.403	0.0503
899.644	0.0503
899.8851	0.0501
900.1261	0.0499
900.3672	0.0495
900.6082	0.0493
900.8493	0.0492
901.0904	0.0491
901.3314	0.049
901.5725	0.0488
901.8135	0.0487
902.0546	0.0486
902.2957	0.0485
902.5367	0.0483
902.7778	0.048
903.0189	0.0478
903.2599	0.0476
903.501	0.0475
903.7421	0.0474
903.9831	0.0472
904.2242	0.047
904.4652	0.0468
904.7063	0.0467
904.9474	0.0465
905.1884	0.0463
905.4295	0.046
905.6705	0.0457
905.9116	0.0456
906.1526	0.0456
906.3937	0.0456
906.6348	0.0454
906.8759	0.045
907.1169	0.0447
907.358	0.0446
907.5991	0.0445
907.8401	0.0445
908.0812	0.0443
908.3222	0.0441
908.5633	0.044
908.8044	0.0439
909.0454	0.0436
909.2865	0.0434
909.5275	0.0431
909.7686	0.043
910.0096	0.0429
910.2507	0.0427
910.4918	0.0424
910.7328	0.0421
910.9739	0.0419
911.215	0.0418
911.4561	0.0417
911.6971	0.0415
911.9382	0.0413
912.1792	0.0411
912.4203	0.0409
912.6614	0.0408
912.9024	0.0407
913.1435	0.0404
913.3845	0.0401
913.6256	0.0399
913.8666	0.0399
914.1077	0.0398
914.3488	0.0397
914.5898	0.0395
914.8309	0.0392
915.072	0.039
915.313	0.0389
915.5541	0.0388
915.7952	0.0386
916.0362	0.0383
916.2773	0.0381
916.5184	0.038
916.7594	0.0379
917.0005	0.0377
917.2415	0.0375
917.4826	0.0373
917.7236	0.0371
917.9647	0.037
918.2058	0.0368
918.4468	0.0365
