wavenumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1560.06,0.000002,0.000006,0.000009,0.000018,0.000020,0.000025,0.000031,0.000032,0.000036,0.000038,0.000044,0.000046,0.000050,0.000053,0.000056,0.000061,0.000065,0.000070
1562.01,0.000002,0.000006,0.000009,0.000018,0.000020,0.000025,0.000031,0.000032,0.000036,0.000038,0.000044,0.000046,0.000050,0.000052,0.000056,0.000061,0.000065,0.000069
1563.97,0.000002,0.000006,0.000009,0.000018,0.000020,0.000025,0.000031,0.000032,0.000036,0.000038,0.000044,0.000046,0.000050,0.000052,0.000056,0.000061,0.000064,0.000069
1565.93,0.000002,0.000006,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000034,0.000038,0.000040,0.000044,0.000046,0.000049,0.000053,0.000057,0.000061
1567.89,0.000002,0.000005,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000034,0.000038,0.000040,0.000044,0.000046,0.000049,0.000053,0.000057,0.000061
1570.11,0.000002,0.000005,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000034,0.000038,0.000040,0.000044,0.000045,0.000049,0.000053,0.000057,0.000061
1572.08,0.000002,0.000005,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000033,0.000038,0.000040,0.000044,0.000045,0.000049,0.000053,0.000056,0.000061
1574.06,0.000002,0.000005,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000033,0.000038,0.000040,0.000044,0.000045,0.000049,0.000053,0.000056,0.000061
1576.04,0.000002,0.000005,0.000008,0.000017,0.000019,0.000023,0.000027,0.000028,0.000031,0.000033,0.000038,0.000040,0.000044,0.000045,0.000049,0.000053,0.000056,0.000061
1578.03,0.000001,0.000004,0.000006,0.000015,0.000017,0.000022,0.000028,0.000030,0.000033,0.000035,0.000041,0.000043,0.000046,0.000049,0.000052,0.000056,0.000060,0.000064
1580.03,0.000001,0.000004,0.000006,0.000015,0.000017,0.000022,0.000028,0.000030,0.000033,0.000035,0.000041,0.000043,0.000046,0.000049,0.000052,0.000056,0.000060,0.000064
1582.03,0.000001,0.000004,0.000006,0.000015,0.000017,0.000022,0.000028,0.000030,0.000033,0.000035,0.000041,0.000043,0.000046,0.000049,0.000052,0.000056,0.000059,0.000064
1584.03,0.000001,0.000004,0.000006,0.000014,0.000017,0.000022,0.000029,0.000031,0.000034,0.000036,0.000042,0.000045,0.000048,0.000051,0.000053,0.000058,0.000061,0.000066
1586.04,0.000001,0.000004,0.000006,0.000014,0.000017,0.000022,0.000028,0.000031,0.000034,0.000036,0.000042,0.000045,0.000047,0.000051,0.000053,0.000057,0.000061,0.000066
1588.06,0.000001,0.000004,0.000006,0.000014,0.000017,0.000022,0.000028,0.000031,0.000034,0.000036,0.000042,0.000045,0.000047,0.000051,0.000053,0.000057,0.000061,0.000066
1590.08,0.000001,0.000004,0.000006,0.000014,0.000017,0.000022,0.000028,0.000031,0.000034,0.000036,0.000042,0.000045,0.000047,0.000051,0.000053,0.000057,0.000061,0.000066
1592.10,0.000001,0.000004,0.000006,0.000014,0.000016,0.000022,0.000028,0.000030,0.000034,0.000036,0.000042,0.000045,0.000047,0.000050,0.000053,0.000057,0.000061,0.000065
1593.88,0.000001,0.000004,0.000006,0.000014,0.000016,0.000022,0.000028,0.000030,0.000033,0.000036,0.000042,0.000044,0.000047,0.000050,0.000053,0.000057,0.000061,0.000065
1595.91,0.000001,0.000003,0.000006,0.000014,0.000016,0.000021,0.000028,0.000030,0.000033,0.000036,0.000042,0.000044,0.000047,0.000050,0.000053,0.000057,0.000061,0.000065
1597.95,0.000001,0.000004,0.000006,0.000015,0.000017,0.000022,0.000028,0.000029,0.000032,0.000035,0.000040,0.000042,0.000045,0.000048,0.000051,0.000055,0.000058,0.000063
1600.00,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000048,0.000051,0.000055
1602.05,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000048,0.000051,0.000055
1604.11,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000048,0.000051,0.000055
1605.91,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000048,0.000051,0.000055
1607.98,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000051,0.000054
1610.05,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050,0.000054
1612.12,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050,0.000054
1613.94,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050,0.000054
1616.03,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050,0.000054
1618.12,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050,0.000054
1619.96,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000043,0.000047,0.000050,0.000054
1622.06,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000041,0.000043,0.000047,0.000050,0.000054
1623.90,0.000001,0.000004,0.000006,0.000014,0.000016,0.000020,0.000024,0.000025,0.000028,0.000030,0.000034,0.000036,0.000039,0.000040,0.000043,0.000047,0.000050,0.000054
1626.02,0.000001,0.000004,0.000006,0.000013,0.000014,0.000018,0.000021,0.000022,0.000024,0.000026,0.000029,0.000031,0.000034,0.000035,0.000038,0.000041,0.000043,0.000047
1627.87,0.000001,0.000002,0.000004,0.000011,0.000013,0.000017,0.000022,0.000023,0.000026,0.000028,0.000032,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050
1629.99,0.000001,0.000002,0.000004,0.000011,0.000013,0.000017,0.000022,0.000023,0.000026,0.000028,0.000032,0.000034,0.000036,0.000039,0.000041,0.000044,0.000047,0.000050
1632.12,0.000001,0.000002,0.000004,0.000011,0.000013,0.000017,0.000022,0.000023,0.000026,0.000028,0.000032,0.000034,0.000036,0.000039,0.000040,0.000044,0.000047,0.000050
1633.99,0.000000,0.000002,0.000003,0.000010,0.000012,0.000016,0.000022,0.000024,0.000027,0.000029,0.000034,0.000036,0.000037,0.000040,0.000042,0.000045,0.000048,0.000052
1636.13,0.000000,0.000002,0.000003,0.000010,0.000012,0.000016,0.000022,0.000024,0.000027,0.000029,0.000034,0.000036,0.000037,0.000040,0.000042,0.000045,0.000048,0.000052
1638.00,0.000000,0.000002,0.000003,0.000010,0.000012,0.000016,0.000022,0.000024,0.000027,0.000029,0.000034,0.000036,0.000037,0.000040,0.000042,0.000045,0.000048,0.000052
1639.88,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000023,0.000024,0.000028,0.000030,0.000032,0.000034,0.000036,0.000038,0.000041,0.000044
1642.04,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000023,0.000024,0.000028,0.000030,0.000032,0.000034,0.000035,0.000038,0.000041,0.000044
1643.93,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000023,0.000024,0.000028,0.000030,0.000032,0.000034,0.000035,0.000038,0.000041,0.000044
1646.09,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000023,0.000024,0.000028,0.000030,0.000032,0.000034,0.000035,0.000038,0.000041,0.000044
1647.99,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000032,0.000034,0.000035,0.000038,0.000041,0.000044
1649.89,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000034,0.000035,0.000038,0.000041,0.000044
1652.07,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000034,0.000035,0.000038,0.000041,0.000044
1653.99,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000034,0.000035,0.000038,0.000041,0.000044
1655.90,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000033,0.000035,0.000038,0.000040,0.000043
1658.10,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000033,0.000035,0.000038,0.000040,0.000043
1660.03,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000030,0.000031,0.000033,0.000035,0.000038,0.000040,0.000043
1661.96,0.000000,0.000002,0.000003,0.000009,0.000011,0.000014,0.000019,0.000020,0.000022,0.000024,0.000028,0.000029,0.000031,0.000033,0.000035,0.000038,0.000040,0.000043
1663.89,0.000000,0.000001,0.000002,0.000007,0.000009,0.000012,0.000017,0.000019,0.000021,0.000022,0.000026,0.000028,0.000029,0.000031,0.000032,0.000035,0.000037,0.000040
1666.11,0.000000,0.000001,0.000002,0.000007,0.000009,0.000012,0.000017,0.000019,0.000021,0.000022,0.000026,0.000028,0.000029,0.000031,0.000032,0.000035,0.000037,0.000040
1668.06,0.000000,0.000001,0.000002,0.000007,0.000009,0.000012,0.000017,0.000019,0.000021,0.000022,0.000026,0.000028,0.000029,0.000031,0.000032,0.000035,0.000037,0.000040
1670.01,0.000000,0.000001,0.000002,0.000007,0.000009,0.000012,0.000017,0.000019,0.000021,0.000022,0.000026,0.000027,0.000029,0.000031,0.000032,0.000035,0.000037,0.000040
1671.96,0.000000,0.000001,0.000002,0.000007,0.000009,0.000012,0.000017,0.000019,0.000020,0.000022,0.000026,0.000027,0.000029,0.000031,0.000032,0.000035,0.000037,0.000040
1673.92,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000018,0.000019,0.000021,0.000024,0.000025,0.000027,0.000029,0.000030,0.000033,0.000035,0.000038
1675.88,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000018,0.000019,0.000021,0.000024,0.000025,0.000027,0.000029,0.000030,0.000033,0.000035,0.000038
1678.13,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000029,0.000030,0.000033,0.000035,0.000038
1680.11,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000029,0.000030,0.000033,0.000035,0.000038
1682.09,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000029,0.000030,0.000033,0.000035,0.000037
1684.07,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000028,0.000030,0.000033,0.000035,0.000037
1686.06,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000028,0.000030,0.000033,0.000035,0.000037
1688.05,0.000000,0.000001,0.000002,0.000008,0.000010,0.000013,0.000016,0.000017,0.000019,0.000021,0.000024,0.000025,0.000027,0.000028,0.000030,0.000033,0.000035,0.000037
1690.05,0.000000,0.000001,0.000002,0.000008,0.000009,0.000013,0.000016,0.000017,0.000019,0.000020,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035,0.000037
1692.05,0.000000,0.000001,0.000002,0.000007,0.000008,0.000011,0.000013,0.000014,0.000015,0.000016,0.000018,0.000020,0.000021,0.000022,0.000024,0.000026,0.000027,0.000030
1694.05,0.000000,0.000001,0.000002,0.000007,0.000008,0.000011,0.000013,0.000014,0.000015,0.000016,0.000018,0.000020,0.000021,0.000022,0.000024,0.000026,0.000027,0.000029
1696.07,0.000000,0.000001,0.000002,0.000007,0.000008,0.000011,0.000013,0.000014,0.000015,0.000016,0.000018,0.000019,0.000021,0.000022,0.000024,0.000026,0.000027,0.000029
1698.08,0.000000,0.000001,0.000002,0.000007,0.000008,0.000011,0.000013,0.000014,0.000015,0.000016,0.000018,0.000019,0.000021,0.000022,0.000024,0.000026,0.000027,0.000029
1700.10,0.000000,0.000001,0.000002,0.000007,0.000008,0.000011,0.000013,0.000014,0.000015,0.000016,0.000018,0.000019,0.000021,0.000022,0.000024,0.000026,0.000027,0.000029
1702.13,-0.000001,0.000000,0.000000,0.000005,0.000007,0.000010,0.000014,0.000015,0.000017,0.000018,0.000021,0.000023,0.000024,0.000026,0.000027,0.000029,0.000031,0.000033
1703.87,-0.000001,0.000000,0.000000,0.000005,0.000007,0.000010,0.000014,0.000015,0.000017,0.000018,0.000021,0.000023,0.000024,0.000026,0.000027,0.000029,0.000031,0.000033
1705.90,-0.000001,0.000000,0.000000,0.000005,0.000007,0.000010,0.000014,0.000015,0.000017,0.000018,0.000021,0.000023,0.000024,0.000026,0.000026,0.000029,0.000031,0.000033
1707.94,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000028,0.000028,0.000030,0.000032,0.000035
1709.99,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000028,0.000028,0.000030,0.000032,0.000035
1712.04,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035
1714.09,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035
1715.85,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035
1717.92,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000015,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035
1719.99,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000014,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000035
1722.06,-0.000001,-0.000001,0.000000,0.000004,0.000006,0.000009,0.000014,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000034
1724.14,-0.000001,-0.000001,-0.000001,0.000004,0.000006,0.000009,0.000014,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000034
1725.92,-0.000001,-0.000001,-0.000001,0.000004,0.000006,0.000009,0.000014,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000034
1728.01,-0.000001,-0.000001,-0.000001,0.000004,0.000006,0.000009,0.000014,0.000016,0.000018,0.000019,0.000023,0.000024,0.000025,0.000027,0.000028,0.000030,0.000032,0.000034
1730.10,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000012,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000022,0.000022,0.000024,0.000025,0.000027
1731.90,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000012,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000022,0.000022,0.000024,0.000025,0.000027
1734.00,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000012,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000022,0.000022,0.000024,0.000025,0.000027
1736.11,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000012,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000022,0.000022,0.000024,0.000025,0.000027
1737.92,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000021,0.000022,0.000024,0.000025,0.000027
1740.04,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000021,0.000022,0.000024,0.000025,0.000027
1741.86,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000021,0.000022,0.000024,0.000025,0.000027
1743.98,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000021,0.000022,0.000024,0.000025,0.000027
1746.11,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000020,0.000021,0.000022,0.000024,0.000025,0.000027
1747.95,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000024,0.000025,0.000027
1750.09,-0.000001,-0.000001,-0.000001,0.000003,0.000005,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000024,0.000025,0.000027
1751.93,-0.000001,-0.000001,-0.000001,0.000003,0.000004,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000023,0.000025,0.000027
1754.08,-0.000001,-0.000001,-0.000001,0.000003,0.000004,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000023,0.000025,0.000027
1755.93,-0.000001,-0.000001,-0.000001,0.000003,0.000004,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000023,0.000025,0.000027
1758.09,-0.000001,-0.000001,-0.000001,0.000003,0.000004,0.000007,0.000011,0.000013,0.000014,0.000015,0.000018,0.000019,0.000019,0.000021,0.000022,0.000023,0.000025,0.000027
1759.94,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1762.11,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1763.98,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1765.85,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1768.03,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1769.91,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1772.11,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1773.99,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1775.88,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000017,0.000018,0.000019
1778.09,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000018,0.000019
1779.99,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000018,0.000019
1781.90,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000017,0.000019
1784.12,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000017,0.000019
1786.03,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000017,0.000019
1787.95,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000014,0.000015,0.000015,0.000016,0.000017,0.000019
1789.87,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000015,0.000015,0.000016,0.000017,0.000019
1792.11,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000015,0.000015,0.000016,0.000017,0.000019
1794.04,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000015,0.000015,0.000016,0.000017,0.000019
1795.98,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000015,0.000015,0.000016,0.000017,0.000019
1797.91,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000015,0.000015,0.000016,0.000017,0.000019
1799.86,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000019
1802.13,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000010,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1804.08,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1806.03,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1807.99,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1809.95,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1811.92,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1813.89,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1815.87,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1817.85,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1819.84,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000008,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1822.16,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000009,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1824.15,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000008,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1826.15,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000008,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1828.15,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000008,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1830.16,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000008,0.000008,0.000009,0.000010,0.000012,0.000013,0.000013,0.000014,0.000015,0.000016,0.000017,0.000018
1831.84,-0.000001,-0.000001,-0.000001,0.000002,0.000004,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1833.85,-0.000001,-0.000001,-0.000001,0.000002,0.000004,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1835.87,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000011,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1837.90,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1839.93,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1841.96,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1844.00,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
1846.04,-0.000001,-0.000001,-0.000001,0.000002,0.000003,0.000005,0.000007,0.000007,0.000008,0.000009,0.000010,0.000010,0.000011,0.000012,0.000013,0.000014,0.000015,0.000016
