wavenumber_cm1,absorbance_input,experimental_transmittance,n_film,k_film,theoretical_transmittance,fresnel_correction_amplitude,transmittance_residual
614.4675,0.0124,0.971851702940169,1.7707705591255833,0.07027279823156819,0.9718517044862524,0.9965822329166416,-1.546083372439e-09
614.7085,0.0142,0.9678320504881599,1.7665898120617314,0.08132936855177628,0.9678320507859633,0.9962236205107,-2.9780344856789043e-10
614.9496,0.0154,0.9651615228750958,1.7575423145117381,0.08940185081754279,0.9651615243195365,0.9960951255446767,-1.4444406781777275e-09
615.1906,0.0155,0.964939311805582,1.7464097161893624,0.09116415708613654,0.9649393115767474,0.9962572657944799,2.288346179213363e-10
615.4317,0.0147,0.9667184338344544,1.738446495555079,0.08716245512452027,0.9667184348437439,0.9965637577758835,-1.0092894298097121e-09
615.6728,0.0138,0.9687238673827634,1.736614282336065,0.08190204811480495,0.9687238670447745,0.9967904746626819,3.3798885912261767e-10
615.9138,0.0137,0.9689469499787371,1.7378181109578457,0.08114796482574373,0.968946950960253,0.9967938255209494,-9.815158685810843e-10
616.1549,0.014,0.9682778562612492,1.7361974206256172,0.08308326465760989,0.9682778559139597,0.9967531797871841,3.4728953046681e-10
616.3959,0.014,0.9682778562612492,1.7321795799836162,0.083457994284505,0.968277857174676,0.9968160620008558,-9.134267786592432e-10
616.637,0.0136,0.9691700839472911,1.728211984029786,0.08141274158538014,0.9691700835265848,0.9969642046039633,4.207062476169199e-10
616.8781,0.0131,0.9702865247929218,1.7260256718385634,0.07858132706635082,0.9702865256240912,0.9971053869406749,-8.311694665863456e-10
617.1191,0.0127,0.9711806033832928,1.7228710346512308,0.07644282559716047,0.9711806029382887,0.9972386058284224,4.450041446446562e-10
617.3602,0.0116,0.9736435697988863,1.7182583017873365,0.07020438263964619,0.973643570531761,0.9975409151747339,-7.328746498558303e-10
617.6013,0.0097,0.9779125057212412,1.7185260369400606,0.05869457411279242,0.9779125052737648,0.9979451559675424,4.474763892758915e-10
617.8423,0.008,0.9817479430199844,1.7278964714921654,0.0476919040754995,0.9817479436426668,0.9981969200078178,-6.226824611488269e-10
618.0834,0.0079,0.9819740248654875,1.7441107779676917,0.04574663374265206,0.9819740243952872,0.9980131067589303,4.702002120993143e-10
618.3245,0.0097,0.9779125057212412,1.7564165553018651,0.055296650800897115,0.9779125065924409,0.9974289779043242,-8.711996679622303e-10
618.5655,0.0119,0.9729712328916498,1.7583011437664149,0.06807613969036207,0.9729712327915346,0.9968877563298689,1.0011513840169073e-10
618.8066,0.0131,0.9702865247929218,1.752114339926057,0.07576104186452365,0.9702865259833795,0.9967060942760737,-1.190457732391792e-09
619.0476,0.0128,0.9709570065288244,1.745238766316473,0.07463420432573387,0.970957006287162,0.9968801925602131,2.4166246781476275e-10
619.2887,0.0118,0.9731952935922781,1.744459096924998,0.06873753346773895,0.9731952945669129,0.9971175110472125,-9.7463481729676e-10
619.5298,0.0112,0.9745407417663065,1.7507432093984223,0.06455866039908865,0.9745407415192594,0.9971616537871657,2.4704704948419476e-10
619.7708,0.0118,0.9731952935922781,1.7595452220394319,0.06723012174786211,0.9731952947861287,0.9968917155406508,-1.1938505739550465e-09
620.0119,0.0133,0.9698397942067514,1.764885632081909,0.07549610047917076,0.9698397943604625,0.9964583500281134,-1.5371115491547016e-10
620.2529,0.0149,0.9662733460365993,1.7642058370473626,0.08495586213976461,0.9662733476738599,0.9960968558388524,-1.6372605493586434e-09
